ACCNUM,YEAR,HOUR,ROAD_CLASS,District,WardNum,ACCLOC,TRAFFCTL,VISIBILITY,RDSFCOND,ACCLASS,IMPACTYPE,INVAGE,INJURY,FATAL_NO,DRIVACT,DRIVCOND,PEDACT,PEDCOND,geometry
1381745,2013,12,Major Arterial,Etobicoke York,3,,Traffic Signal,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,20 to 24,None,,Failed to Yield Right of Way,Normal,,,"-79.514774, 43.623583"
1381745,2013,12,Major Arterial,Etobicoke York,3,,Traffic Signal,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,85 to 89,Major,,,,Crossing with right of way,Normal,"-79.514774, 43.623583"
1370441,2013,12,Minor Arterial,Etobicoke York,3,,No Control,Clear,Dry,Non-Fatal Injury,Rear End,15 to 19,Major,,Exceeding Speed Limit,Normal,,,"-79.50669, 43.636045"
1370441,2013,12,Minor Arterial,Etobicoke York,3,,No Control,Clear,Dry,Non-Fatal Injury,Rear End,40 to 44,None,,Driving Properly,Normal,,,"-79.50669, 43.636045"
1371397,2013,12,Collector,Scarborough,23,,No Control,Clear,Dry,Non-Fatal Injury,Other,unknown,,,,,,,"-79.22369, 43.795745"
1371397,2013,12,Collector,Scarborough,23,,No Control,Clear,Dry,Non-Fatal Injury,Other,15 to 19,Major,,,,,,"-79.22369, 43.795745"
1371397,2013,12,Collector,Scarborough,23,,No Control,Clear,Dry,Non-Fatal Injury,Other,15 to 19,None,,Lost control,Unknown,,,"-79.22369, 43.795745"
1346813,2013,12,Major Arterial,Scarborough,22,,Traffic Signal,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,30 to 34,None,,Improper Turn,Normal,,,"-79.32439, 43.819645"
1346813,2013,12,Major Arterial,Scarborough,22,,Traffic Signal,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,65 to 69,Major,,,,,,"-79.32439, 43.819645"
1353658,2013,12,Local,Scarborough,22,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,unknown,None,,Other,Unknown,,,"-79.32339, 43.819245"
1353658,2013,12,Local,Scarborough,22,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,70 to 74,Major,,,,Other,Normal,"-79.32339, 43.819245"
1350654,2013,12,Major Arterial,Etobicoke York,5,At Intersection,No Control,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,unknown,None,,Failed to Yield Right of Way,Unknown,,,"-79.496135, 43.677233"
1350654,2013,12,Major Arterial,Etobicoke York,5,At Intersection,No Control,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,40 to 44,Major,,,,,,"-79.496135, 43.677233"
1350140,2013,12,Major Arterial,Etobicoke York,,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,SMV Other,85 to 89,Major,,Lost control,Unknown,,,"-79.55669, 43.636945"
1350140,2013,12,Major Arterial,Etobicoke York,,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,SMV Other,unknown,,,,,,,"-79.55669, 43.636945"
1339683,2012,12,Major Arterial,Toronto and East York,11,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,unknown,,,,,,,"-79.38539, 43.659745"
1339683,2012,12,Major Arterial,Toronto and East York,11,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,45 to 49,None,,Driving Properly,Normal,,,"-79.38539, 43.659745"
1339683,2012,12,Major Arterial,Toronto and East York,11,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,30 to 34,Major,,,,Running onto Roadway,Inattentive,"-79.38539, 43.659745"
4002786358,2014,12,Major Arterial,North York,6,Intersection Related,Traffic Signal,Clear,Dry,Non-Fatal Injury,Other,50 to 54,None,,Other,Normal,,,"-79.438464, 43.75545"
4002786358,2014,12,Major Arterial,North York,6,Intersection Related,Traffic Signal,Clear,Dry,Non-Fatal Injury,Other,60 to 64,Major,,,,,,"-79.438464, 43.75545"
4002824583,2014,12,Minor Arterial,Toronto and East York,13,Intersection Related,No Control,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,unknown,None,,Failed to Yield Right of Way,Unknown,,,"-79.373737, 43.667224"
4002824583,2014,12,Minor Arterial,Toronto and East York,13,Intersection Related,No Control,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,50 to 54,Major,,,,,,"-79.373737, 43.667224"
4002469048,2014,12,Major Arterial,Etobicoke York,1,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,SMV Other,60 to 64,Major,,Lost control,Unknown,,,"-79.610454, 43.749705"
142588079,2014,12,Major Arterial,North York,18,,Stop Sign,Clear,Dry,Fatal,Turning Movement,60 to 64,Minimal,,,,,,"-79.409702, 43.781047"
142588079,2014,12,Major Arterial,North York,18,,Stop Sign,Clear,Dry,Fatal,Turning Movement,65 to 69,Minimal,,Driving Properly,Normal,,,"-79.409702, 43.781047"
142588079,2014,12,Major Arterial,North York,18,,Stop Sign,Clear,Dry,Fatal,Turning Movement,70 to 74,Minimal,,,,,,"-79.409702, 43.781047"
142588079,2014,12,Major Arterial,North York,18,,Stop Sign,Clear,Dry,Fatal,Turning Movement,90 to 94,Fatal,17,Disobeyed Traffic Control,Unknown,,,"-79.409702, 43.781047"
4002621781,2014,12,Major Arterial,Toronto and East York,,Intersection Related,Traffic Signal,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,unknown,None,,Failed to Yield Right of Way,Unknown,,,"-79.43246, 43.680205"
4002621781,2014,12,Major Arterial,Toronto and East York,,Intersection Related,Traffic Signal,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,35 to 39,Major,,,,,,"-79.43246, 43.680205"
3001161677,2013,12,Major Arterial,North York,6,At Intersection,Traffic Signal,Clear,Wet,Non-Fatal Injury,Turning Movement,80 to 84,Major,,Failed to Yield Right of Way,Normal,,,"-79.465167, 43.76097"
3001161677,2013,12,Major Arterial,North York,6,At Intersection,Traffic Signal,Clear,Wet,Non-Fatal Injury,Turning Movement,15 to 19,Minor,,Driving Properly,Normal,,,"-79.465167, 43.76097"
3001161677,2013,12,Major Arterial,North York,6,At Intersection,Traffic Signal,Clear,Wet,Non-Fatal Injury,Turning Movement,15 to 19,Minor,,,,,,"-79.465167, 43.76097"
3001161677,2013,12,Major Arterial,North York,6,At Intersection,Traffic Signal,Clear,Wet,Non-Fatal Injury,Turning Movement,20 to 24,Minor,,,,,,"-79.465167, 43.76097"
4001626103,2014,12,Major Arterial,North York,6,At Intersection,Traffic Signal,Clear,Wet,Non-Fatal Injury,Turning Movement,75 to 79,Major,,Improper Turn,Normal,,,"-79.470042, 43.78728"
4001626103,2014,12,Major Arterial,North York,6,At Intersection,Traffic Signal,Clear,Wet,Non-Fatal Injury,Turning Movement,35 to 39,Minimal,,Driving Properly,Normal,,,"-79.470042, 43.78728"
4002204042,2014,12,Minor Arterial,Toronto and East York,14,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,65 to 69,None,,Failed to Yield Right of Way,Normal,,,"-79.332813, 43.662654"
4002204042,2014,12,Minor Arterial,Toronto and East York,14,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,70 to 74,Major,,,,Crossing with right of way,Normal,"-79.332813, 43.662654"
142211983,2014,12,Local,North York,18,,No Control,Clear,Dry,Fatal,Pedestrian Collisions,75 to 79,None,,Other,Unknown,,,"-79.397456, 43.763236"
142211983,2014,12,Local,North York,18,,No Control,Clear,Dry,Fatal,Pedestrian Collisions,85 to 89,Fatal,11,,,Other,Normal,"-79.397456, 43.763236"
1385463,2013,12,Major Arterial,Toronto and East York,4,,No Control,Clear,Dry,Non-Fatal Injury,Sideswipe,25 to 29,Minor,,,,,,"-79.441554, 43.636626"
4002253625,2014,12,Local,Etobicoke York,3,Intersection Related,Stop Sign,Clear,Dry,Non-Fatal Injury,Angle,35 to 39,None,,Failed to Yield Right of Way,Inattentive,,,"-79.534717, 43.592047"
4002253625,2014,12,Local,Etobicoke York,3,Intersection Related,Stop Sign,Clear,Dry,Non-Fatal Injury,Angle,35 to 39,Major,,Driving Properly,Normal,,,"-79.534717, 43.592047"
4002253625,2014,12,Local,Etobicoke York,3,Intersection Related,Stop Sign,Clear,Dry,Non-Fatal Injury,Angle,5 to 9,None,,,,,,"-79.534717, 43.592047"
4002253625,2014,12,Local,Etobicoke York,3,Intersection Related,Stop Sign,Clear,Dry,Non-Fatal Injury,Angle,0 to 4,None,,,,,,"-79.534717, 43.592047"
1384125,2013,12,Minor Arterial,Toronto and East York,11,,Traffic Controller,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,70 to 74,None,,Driving Properly,Normal,,,"-79.413425, 43.66075"
1384125,2013,12,Minor Arterial,Toronto and East York,11,,Traffic Controller,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,60 to 64,Major,,,,,,"-79.413425, 43.66075"
4003158007,2014,12,Major Arterial,Etobicoke York,7,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Sideswipe,40 to 44,Major,,,,,,"-79.520862, 43.770903"
1385463,2013,12,Major Arterial,Toronto and East York,4,,No Control,Clear,Dry,Non-Fatal Injury,Sideswipe,25 to 29,Major,,Driving Properly,Normal,,,"-79.441554, 43.636626"
1385463,2013,12,Major Arterial,Toronto and East York,4,,No Control,Clear,Dry,Non-Fatal Injury,Sideswipe,30 to 34,Minor,,Lost control,Normal,,,"-79.441554, 43.636626"
4001384194,2014,12,Major Arterial,North York,6,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,45 to 49,None,,Failed to Yield Right of Way,Normal,,,"-79.471469, 43.767813"
4001384194,2014,12,Major Arterial,North York,6,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,55 to 59,Major,,,,Crossing with right of way,Unknown,"-79.471469, 43.767813"
4001467875,2014,12,Major Arterial,Etobicoke York,1,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,35 to 39,None,,Driving Properly,Normal,,,"-79.574649, 43.728125"
4001467875,2014,12,Major Arterial,Etobicoke York,1,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,60 to 64,None,,Disobeyed Traffic Control,"Ability Impaired, Alcohol Over .08",,,"-79.574649, 43.728125"
4001467875,2014,12,Major Arterial,Etobicoke York,1,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,25 to 29,Major,,,,Crossing with right of way,Normal,"-79.574649, 43.728125"
4008007694,2014,12,Minor Arterial,Scarborough,22,At/Near Private Drive,No Control,Clear,Dry,Non-Fatal Injury,Turning Movement,40 to 44,None,,Improper Passing,Normal,,,"-79.292514, 43.795111"
4008007694,2014,12,Minor Arterial,Scarborough,22,At/Near Private Drive,No Control,Clear,Dry,Non-Fatal Injury,Turning Movement,20 to 24,Major,,Driving Properly,Normal,,,"-79.292514, 43.795111"
4001551952,2014,12,Major Arterial,Scarborough,,At Intersection,Traffic Signal,Clear,Wet,Non-Fatal Injury,Pedestrian Collisions,20 to 24,None,,Driving Properly,Normal,,,"-79.186862, 43.770602"
4001551952,2014,12,Major Arterial,Scarborough,,At Intersection,Traffic Signal,Clear,Wet,Non-Fatal Injury,Pedestrian Collisions,25 to 29,None,,Failed to Yield Right of Way,Inattentive,,,"-79.186862, 43.770602"
4001551952,2014,12,Major Arterial,Scarborough,,At Intersection,Traffic Signal,Clear,Wet,Non-Fatal Injury,Pedestrian Collisions,20 to 24,None,,,,,,"-79.186862, 43.770602"
4001551952,2014,12,Major Arterial,Scarborough,,At Intersection,Traffic Signal,Clear,Wet,Non-Fatal Injury,Pedestrian Collisions,55 to 59,Major,,,,On Sidewalk or Shoulder,Normal,"-79.186862, 43.770602"
1385904,2013,12,Major Arterial,Scarborough,,,Traffic Signal,Clear,Dry,Non-Fatal Injury,Rear End,55 to 59,Major,,Other,Normal,,,"-79.196506, 43.794856"
1385904,2013,12,Major Arterial,Scarborough,,,Traffic Signal,Clear,Dry,Non-Fatal Injury,Rear End,unknown,None,,Other,Normal,,,"-79.196506, 43.794856"
5000678140,2015,12,Minor Arterial,Toronto and East York,14,Intersection Related,Stop Sign,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,60 to 64,None,,Failed to Yield Right of Way,Normal,,,"-79.358073, 43.675391"
5000678140,2015,12,Minor Arterial,Toronto and East York,14,Intersection Related,Stop Sign,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,90 to 94,Major,,,,"Crossing, no Traffic Control",Normal,"-79.358073, 43.675391"
5000415270,2015,12,Major Arterial,North York,,Intersection Related,No Control,Clear,Dry,Non-Fatal Injury,Rear End,65 to 69,None,,Following too Close,Normal,,,"-79.391643, 43.782801"
5000897486,2015,12,Major Arterial,Etobicoke York,3,At/Near Private Drive,No Control,Clear,Dry,Non-Fatal Injury,Angle,20 to 24,None,,Failed to Yield Right of Way,Inattentive,,,"-79.523433, 43.621604"
5000897486,2015,12,Major Arterial,Etobicoke York,3,At/Near Private Drive,No Control,Clear,Dry,Non-Fatal Injury,Angle,85 to 89,Major,,Driving Properly,Normal,,,"-79.523433, 43.621604"
5000415270,2015,12,Major Arterial,North York,,Intersection Related,No Control,Clear,Dry,Non-Fatal Injury,Rear End,75 to 79,None,,Driving Properly,Normal,,,"-79.391643, 43.782801"
5000415270,2015,12,Major Arterial,North York,,Intersection Related,No Control,Clear,Dry,Non-Fatal Injury,Rear End,35 to 39,None,,Driving Properly,Normal,,,"-79.391643, 43.782801"
5000415270,2015,12,Major Arterial,North York,,Intersection Related,No Control,Clear,Dry,Non-Fatal Injury,Rear End,20 to 24,Major,,Driving Properly,Normal,,,"-79.391643, 43.782801"
5000922282,2015,12,Major Arterial,Scarborough,,At Intersection,Traffic Signal,Clear,Dry,Fatal,Pedestrian Collisions,80 to 84,Minor,,Driving Properly,Normal,,,"-79.245418, 43.755538"
5000922282,2015,12,Major Arterial,Scarborough,,At Intersection,Traffic Signal,Clear,Dry,Fatal,Pedestrian Collisions,70 to 74,Fatal,27,,,Crossing without right of way,Unknown,"-79.245418, 43.755538"
4003158007,2014,12,Major Arterial,Etobicoke York,7,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Sideswipe,30 to 34,None,,Driving Properly,Normal,,,"-79.520862, 43.770903"
4003224177,2014,12,Major Arterial,North York,,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,75 to 79,None,,Failed to Yield Right of Way,Inattentive,,,"-79.413883, 43.703459"
4003224177,2014,12,Major Arterial,North York,,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,25 to 29,Major,,,,Crossing with right of way,Normal,"-79.413883, 43.703459"
4003224177,2014,12,Major Arterial,North York,,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,30 to 34,Major,,,,Crossing with right of way,Unknown,"-79.413883, 43.703459"
143250160,2014,12,Major Arterial,Scarborough,21,At Intersection,Traffic Signal,Clear,Dry,Fatal,Pedestrian Collisions,40 to 44,Fatal,38,,,On Sidewalk or Shoulder,Normal,"-79.258769, 43.736033"
143250160,2014,12,Major Arterial,Scarborough,21,At Intersection,Traffic Signal,Clear,Dry,Fatal,Pedestrian Collisions,30 to 34,Minor,,Lost control,Normal,,,"-79.258769, 43.736033"
4003257164,2014,12,Major Arterial,North York,17,Non Intersection,No Control,Clear,Dry,Fatal,Pedestrian Collisions,30 to 34,None,,Driving Properly,Normal,,,"-79.359485, 43.809378"
4003257164,2014,12,Major Arterial,North York,17,Non Intersection,No Control,Clear,Dry,Fatal,Pedestrian Collisions,70 to 74,Fatal,39,,,"Crossing, no Traffic Control",Unknown,"-79.359485, 43.809378"
4003323321,2014,12,Major Arterial,North York,18,Non Intersection,No Control,Clear,Dry,Non-Fatal Injury,Other,55 to 59,None,,Driving Properly,Normal,,,"-79.397296, 43.802954"
4003323321,2014,12,Major Arterial,North York,18,Non Intersection,No Control,Clear,Dry,Non-Fatal Injury,Other,55 to 59,Major,,,,,,"-79.397296, 43.802954"
143335677,2014,12,Minor Arterial,Toronto and East York,4,At Intersection,Traffic Signal,Clear,Dry,Fatal,Pedestrian Collisions,65 to 69,Fatal,42,,,Crossing with right of way,Unknown,"-79.452983, 43.658259"
143335677,2014,12,Minor Arterial,Toronto and East York,4,At Intersection,Traffic Signal,Clear,Dry,Fatal,Pedestrian Collisions,55 to 59,None,,Failed to Yield Right of Way,Inattentive,,,"-79.452983, 43.658259"
5000922282,2015,12,Major Arterial,Scarborough,,At Intersection,Traffic Signal,Clear,Dry,Fatal,Pedestrian Collisions,80 to 84,None,,Driving Properly,Normal,,,"-79.245418, 43.755538"
5001407837,2015,12,Major Arterial,North York,15,Intersection Related,Traffic Signal,Clear,Dry,Fatal,Turning Movement,85 to 89,Fatal,40,Disobeyed Traffic Control,Inattentive,,,"-79.38129, 43.732985"
5001407837,2015,12,Major Arterial,North York,15,Intersection Related,Traffic Signal,Clear,Dry,Fatal,Turning Movement,20 to 24,None,,Driving Properly,Normal,,,"-79.38129, 43.732985"
5001445203,2015,12,Major Arterial,North York,,At/Near Private Drive,No Control,Clear,Dry,Non-Fatal Injury,SMV Other,55 to 59,Major,,Lost control,Normal,,,"-79.301845, 43.722777"
5000935132,2015,12,Collector,Toronto and East York,14,Non Intersection,No Control,Clear,Dry,Non-Fatal Injury,SMV Other,45 to 49,Major,,Exceeding Speed Limit,Inattentive,,,"-79.339046, 43.65108"
5001670080,2015,12,Minor Arterial,Toronto and East York,13,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,40 to 44,None,,Failed to Yield Right of Way,Inattentive,,,"-79.375842, 43.666476"
5001670080,2015,12,Minor Arterial,Toronto and East York,13,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,25 to 29,Major,,,,,,"-79.375842, 43.666476"
5002232122,2015,12,Minor Arterial,Toronto and East York,13,Non Intersection,No Control,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,unknown,None,,Other,Inattentive,,,"-79.367381, 43.662856"
5002232122,2015,12,Minor Arterial,Toronto and East York,13,Non Intersection,No Control,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,60 to 64,Major,,,,,,"-79.367381, 43.662856"
5001207270,2015,12,Collector,Toronto and East York,19,Non Intersection,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,25 to 29,None,,Driving Properly,Normal,,,"-79.300769, 43.694762"
5001207270,2015,12,Collector,Toronto and East York,19,Non Intersection,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,15 to 19,Major,,,,Coming From Behind Parked Vehicle,Inattentive,"-79.300769, 43.694762"
5001207270,2015,12,Collector,Toronto and East York,19,Non Intersection,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,5 to 9,None,,,,,,"-79.300769, 43.694762"
5001207270,2015,12,Collector,Toronto and East York,19,Non Intersection,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,0 to 4,None,,,,,,"-79.300769, 43.694762"
5001207270,2015,12,Collector,Toronto and East York,19,Non Intersection,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,5 to 9,None,,,,,,"-79.300769, 43.694762"
5001207270,2015,12,Collector,Toronto and East York,19,Non Intersection,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,0 to 4,None,,,,,,"-79.300769, 43.694762"
5001220959,2015,12,Major Arterial,North York,18,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Turning Movement,75 to 79,Minor,,Failed to Yield Right of Way,Inattentive,,,"-79.406238, 43.801047"
5001220959,2015,12,Major Arterial,North York,18,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Turning Movement,75 to 79,Major,,Driving Properly,Normal,,,"-79.406238, 43.801047"
5001220959,2015,12,Major Arterial,North York,18,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Turning Movement,40 to 44,Minor,,Driving Properly,Normal,,,"-79.406238, 43.801047"
5001220959,2015,12,Major Arterial,North York,18,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Turning Movement,10 to 14,None,,,,,,"-79.406238, 43.801047"
4003072697,2014,12,Major Arterial,North York,16,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,30 to 34,None,,Failed to Yield Right of Way,Inattentive,,,"-79.347186, 43.761679"
4003072697,2014,12,Major Arterial,North York,16,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,50 to 54,Major,,,,Crossing with right of way,Normal,"-79.347186, 43.761679"
4003101857,2014,12,Major Arterial,Scarborough,21,At Intersection,Traffic Signal,Clear,Wet,Non-Fatal Injury,Turning Movement,45 to 49,None,,Failed to Yield Right of Way,Inattentive,,,"-79.282245, 43.769412"
4003101857,2014,12,Major Arterial,Scarborough,21,At Intersection,Traffic Signal,Clear,Wet,Non-Fatal Injury,Turning Movement,50 to 54,Major,,Driving Properly,Normal,,,"-79.282245, 43.769412"
5000516977,2015,12,Major Arterial,Etobicoke York,5,Non Intersection,No Control,Clear,Dry,Non-Fatal Injury,Sideswipe,20 to 24,Major,,Lost control,Normal,,,"-79.505435, 43.708796"
5000516977,2015,12,Major Arterial,Etobicoke York,5,Non Intersection,No Control,Clear,Dry,Non-Fatal Injury,Sideswipe,35 to 39,None,,Driving Properly,Normal,,,"-79.505435, 43.708796"
5000516992,2015,12,Minor Arterial,North York,6,At Intersection,Traffic Signal,Clear,Dry,Fatal,Pedestrian Collisions,30 to 34,None,,Failed to Yield Right of Way,Inattentive,,,"-79.454883, 43.74869"
5000516992,2015,12,Minor Arterial,North York,6,At Intersection,Traffic Signal,Clear,Dry,Fatal,Pedestrian Collisions,75 to 79,Fatal,13,,,Crossing with right of way,Other,"-79.454883, 43.74869"
